timestamp,machine_id,cpu_util,mem_util,disk_util,load1,load5,load15,timestep
37740,32,51.6,33.6,24.9,0.64,0.61,0.61,629
37800,32,53.1,34.4,19.6,0.65,0.59,0.54,630
37860,32,51.3,34.3,7.6,0.68,0.64,0.56,631
37920,32,56.2,34.4,20.4,0.67,0.65,0.65,632
37980,32,57.0,35.7,13.2,0.55,0.51,0.48,633
38040,32,54.1,36.1,19.5,0.62,0.56,0.48,634
38100,32,55.1,35.1,7.6,0.74,0.72,0.63,635
38160,32,54.3,35.0,22.4,0.7,0.66,0.63,636
38220,32,52.0,34.1,18.2,0.64,0.62,0.59,637
38280,32,50.2,33.4,20.8,0.46,0.41,0.38,638
38340,32,52.6,32.0,17.3,0.6,0.59,0.56,639
38400,32,49.4,31.1,24.4,0.54,0.52,0.45,640
38460,32,44.7,31.7,19.0,0.37,0.35,0.34,641
38520,32,47.7,32.2,16.5,0.44,0.39,0.39,642
38580,32,48.2,32.2,21.9,0.55,0.49,0.48,643
38640,32,42.4,33.0,14.4,0.62,0.61,0.61,644
38700,32,41.5,33.1,17.7,0.42,0.39,0.38,645
38760,32,41.0,33.2,11.6,0.53,0.48,0.47,646
38820,32,41.3,33.7,6.8,0.43,0.39,0.38,647
38880,32,41.7,33.7,13.3,0.51,0.51,0.45,648
38940,32,40.8,32.1,10.4,0.58,0.58,0.52,649
39000,32,37.5,30.5,21.9,0.46,0.43,0.37,650
39060,32,33.4,29.9,12.4,0.47,0.46,0.4,651
39120,32,32.5,29.8,15.7,0.43,0.39,0.35,652
39180,32,29.7,30.8,10.0,0.31,0.29,0.29,653
39240,32,29.9,29.6,7.7,0.39,0.35,0.33,654
39300,32,29.6,28.5,7.8,0.27,0.24,0.21,655
39360,32,30.2,27.4,18.3,0.33,0.29,0.27,656
39420,32,25.8,29.2,10.0,0.21,0.18,0.17,657
39480,32,24.5,29.6,20.0,0.22,0.2,0.18,658
39540,32,23.4,29.4,17.4,0.27,0.24,0.23,659
39600,32,24.3,28.9,17.9,0.28,0.25,0.23,660
39660,32,21.3,29.2,8.9,0.19,0.18,0.17,661
39720,32,20.7,29.8,19.1,0.23,0.21,0.19,662
39780,32,21.1,30.7,12.5,0.2,0.18,0.16,663
39840,32,56.8,29.0,25.0,0.57,0.56,0.55,664
39900,32,54.9,28.1,17.2,0.75,0.7,0.61,665
39960,32,52.7,27.1,25.1,0.65,0.58,0.57,666
40020,32,51.3,27.3,23.0,0.72,0.63,0.58,667
40080,32,48.7,26.8,21.0,0.7,0.63,0.55,668
40140,32,48.7,25.6,7.8,0.52,0.48,0.47,669
40200,32,49.1,24.0,7.4,0.69,0.6,0.55,670
40260,32,48.4,24.5,23.9,0.39,0.37,0.34,671
40320,32,46.0,23.9,18.1,0.67,0.67,0.59,672
40380,32,44.5,22.6,23.1,0.63,0.62,0.6,673
40440,32,38.3,23.5,14.0,0.51,0.44,0.44,674
40500,32,37.1,24.7,14.9,0.44,0.43,0.41,675
40560,32,35.3,23.0,12.0,0.29,0.29,0.25,676
40620,32,35.8,23.8,14.5,0.5,0.46,0.45,677
40680,32,32.1,23.4,16.2,0.46,0.44,0.39,678
40740,32,28.1,23.7,11.6,0.25,0.23,0.21,679
40800,32,24.9,23.5,13.9,0.29,0.28,0.24,680
40860,32,23.4,23.1,16.3,0.34,0.32,0.28,681
40920,32,20.7,21.9,8.7,0.22,0.2,0.19,682
40980,32,18.6,22.0,19.7,0.22,0.21,0.21,683
41040,32,20.2,21.9,10.4,0.27,0.23,0.22,684
41100,32,17.5,20.9,15.6,0.15,0.14,0.13,685
41160,32,16.5,20.9,19.0,0.24,0.23,0.2,686
41220,32,14.9,21.0,11.3,0.16,0.16,0.13,687
41280,32,14.7,19.8,19.0,0.22,0.21,0.19,688
41340,32,12.4,19.6,13.6,0.11,0.11,0.1,689
41400,32,14.2,19.0,3.9,0.15,0.13,0.12,690
41460,32,11.1,18.1,19.8,0.11,0.1,0.1,691
41520,32,9.8,18.3,20.7,0.14,0.13,0.11,692
41580,32,6.6,18.0,3.9,0.09,0.09,0.08,693
41640,32,7.2,17.7,5.6,0.09,0.08,0.07,694
41700,32,5.0,17.8,17.5,0.04,0.04,0.03,695
41760,32,4.6,18.4,12.2,0.04,0.04,0.03,696
41820,32,4.4,19.8,9.6,0.04,0.03,0.03,697
41880,32,2.5,21.4,9.0,0.04,0.03,0.03,698
41940,32,0.1,19.5,13.1,0.0,0.0,0.0,699
42000,32,0.0,17.9,17.6,0.0,0.0,0.0,700
42060,32,0.0,17.5,14.9,0.0,0.0,0.0,701
42120,32,0.0,16.3,18.4,0.0,0.0,0.0,702
42180,32,0.0,13.8,17.9,0.0,0.0,0.0,703
42240,32,0.0,11.8,13.9,0.0,0.0,0.0,704
42300,32,0.0,10.3,10.1,0.0,0.0,0.0,705
42360,32,0.0,7.8,3.0,0.0,0.0,0.0,706
42420,32,0.0,7.8,15.8,0.0,0.0,0.0,707
42480,32,0.0,8.5,7.7,0.0,0.0,0.0,708
42540,32,0.0,7.2,10.9,0.0,0.0,0.0,709
42600,32,0.0,6.9,3.4,0.0,0.0,0.0,710
42660,32,0.0,6.6,16.8,0.0,0.0,0.0,711
42720,32,0.0,4.8,4.2,0.0,0.0,0.0,712
42780,32,0.0,4.8,13.0,0.0,0.0,0.0,713
42840,32,0.0,5.5,18.4,0.0,0.0,0.0,714
42900,32,0.0,6.0,2.9,0.0,0.0,0.0,715
42960,32,0.0,4.4,4.8,0.0,0.0,0.0,716
43020,32,0.0,3.1,12.1,0.0,0.0,0.0,717
43080,32,0.0,2.2,16.0,0.0,0.0,0.0,718
43140,32,0.0,2.0,19.7,0.0,0.0,0.0,719
43200,32,0.0,1.6,2.7,0.0,0.0,0.0,720
43260,32,0.0,1.4,18.2,0.0,0.0,0.0,721
43320,32,0.0,1.7,16.7,0.0,0.0,0.0,722
43380,32,0.0,2.4,10.0,0.0,0.0,0.0,723
43440,32,0.0,1.8,7.9,0.0,0.0,0.0,724
43500,32,0.0,1.3,14.5,0.0,0.0,0.0,725
43560,32,0.0,2.0,12.2,0.0,0.0,0.0,726
43620,32,0.0,3.1,9.2,0.0,0.0,0.0,727
43680,32,0.0,2.7,10.0,0.0,0.0,0.0,728
43740,32,0.0,1.8,9.5,0.0,0.0,0.0,729
43800,32,0.0,2.3,11.1,0.0,0.0,0.0,730
43860,32,0.0,2.4,14.7,0.0,0.0,0.0,731
43920,32,0.0,2.2,3.8,0.0,0.0,0.0,732
43980,32,0.0,2.8,7.8,0.0,0.0,0.0,733
44040,32,0.0,1.7,16.5,0.0,0.0,0.0,734
44100,32,0.0,2.0,10.7,0.0,0.0,0.0,735
44160,32,0.0,0.7,14.1,0.0,0.0,0.0,736
44220,32,0.0,0.5,5.8,0.0,0.0,0.0,737
44280,32,0.0,0.0,9.6,0.0,0.0,0.0,738
44340,32,0.0,0.0,11.1,0.0,0.0,0.0,739
44400,32,0.0,0.0,6.1,0.0,0.0,0.0,740
44460,32,0.0,0.0,9.1,0.0,0.0,0.0,741
44520,32,0.0,0.0,12.7,0.0,0.0,0.0,742
44580,32,0.0,0.0,12.4,0.0,0.0,0.0,743
44640,32,0.0,0.0,14.1,0.0,0.0,0.0,744
44700,32,0.0,0.0,4.1,0.0,0.0,0.0,745
44760,32,0.0,0.0,8.7,0.0,0.0,0.0,746
44820,32,0.0,0.0,4.2,0.0,0.0,0.0,747
44880,32,0.0,0.0,18.5,0.0,0.0,0.0,748
44940,32,0.0,0.0,16.9,0.0,0.0,0.0,749
45000,32,0.0,0.0,4.1,0.0,0.0,0.0,750
45060,32,0.0,0.0,9.7,0.0,0.0,0.0,751
45120,32,0.0,0.0,18.3,0.0,0.0,0.0,752
45180,32,0.0,0.0,15.6,0.0,0.0,0.0,753
45240,32,0.0,0.0,5.8,0.0,0.0,0.0,754
45300,32,0.0,0.0,19.6,0.0,0.0,0.0,755
45360,32,0.0,0.0,17.6,0.0,0.0,0.0,756
45420,32,0.0,0.0,17.2,0.0,0.0,0.0,757
45480,32,0.0,0.0,2.7,0.0,0.0,0.0,758
45540,32,0.0,0.0,18.9,0.0,0.0,0.0,759
45600,32,0.0,0.0,16.7,0.0,0.0,0.0,760
45660,32,0.0,0.0,8.3,0.0,0.0,0.0,761
45720,32,0.0,0.0,15.4,0.0,0.0,0.0,762
45780,32,0.0,0.0,14.4,0.0,0.0,0.0,763
45840,32,0.0,0.0,15.5,0.0,0.0,0.0,764
45900,32,0.0,0.0,2.8,0.0,0.0,0.0,765
45960,32,0.0,0.0,14.5,0.0,0.0,0.0,766
46020,32,0.0,0.0,15.3,0.0,0.0,0.0,767
46080,32,0.0,0.0,4.2,0.0,0.0,0.0,768
46140,32,0.0,0.0,3.6,0.0,0.0,0.0,769
46200,32,0.0,0.0,6.4,0.0,0.0,0.0,770
46260,32,0.0,0.0,14.1,0.0,0.0,0.0,771
46320,32,0.0,0.0,10.3,0.0,0.0,0.0,772
46380,32,0.0,0.0,14.9,0.0,0.0,0.0,773
46440,32,0.0,0.0,7.3,0.0,0.0,0.0,774
46500,32,0.0,0.0,15.0,0.0,0.0,0.0,775
46560,32,0.0,0.0,13.5,0.0,0.0,0.0,776
46620,32,0.0,0.0,17.2,0.0,0.0,0.0,777
46680,32,0.0,0.0,14.8,0.0,0.0,0.0,778
46740,32,0.0,0.0,3.9,0.0,0.0,0.0,779
46800,32,0.0,0.0,15.0,0.0,0.0,0.0,780
46860,32,0.0,0.0,2.5,0.0,0.0,0.0,781
46920,32,0.0,0.0,6.2,0.0,0.0,0.0,782
46980,32,0.0,0.0,18.8,0.0,0.0,0.0,783
47040,32,0.0,0.0,7.6,0.0,0.0,0.0,784
47100,32,0.0,0.0,17.3,0.0,0.0,0.0,785
47160,32,0.0,0.0,14.9,0.0,0.0,0.0,786
47220,32,0.0,0.0,10.6,0.0,0.0,0.0,787
47280,32,0.0,0.0,7.5,0.0,0.0,0.0,788
47340,32,0.0,0.0,14.1,0.0,0.0,0.0,789
47400,32,0.0,0.0,10.5,0.0,0.0,0.0,790
47460,32,0.0,0.0,17.1,0.0,0.0,0.0,791
47520,32,0.0,0.0,14.5,0.0,0.0,0.0,792
47580,32,0.0,0.0,11.2,0.0,0.0,0.0,793
47640,32,0.0,0.0,2.9,0.0,0.0,0.0,794
47700,32,0.0,0.0,11.2,0.0,0.0,0.0,795
47760,32,0.0,0.0,11.1,0.0,0.0,0.0,796
47820,32,0.0,0.0,8.6,0.0,0.0,0.0,797
47880,32,0.0,0.0,19.3,0.0,0.0,0.0,798
47940,32,0.0,0.0,11.4,0.0,0.0,0.0,799
48000,32,0.0,0.0,19.7,0.0,0.0,0.0,800
48060,32,0.0,0.0,9.5,0.0,0.0,0.0,801
48120,32,0.0,0.0,11.6,0.0,0.0,0.0,802
48180,32,0.0,0.0,9.8,0.0,0.0,0.0,803
48240,32,0.0,0.0,11.6,0.0,0.0,0.0,804
48300,32,0.0,0.0,6.6,0.0,0.0,0.0,805
48360,32,0.0,0.0,15.9,0.0,0.0,0.0,806
48420,32,0.0,0.0,12.1,0.0,0.0,0.0,807
48480,32,0.0,0.0,15.9,0.0,0.0,0.0,808
48540,32,0.0,0.0,10.0,0.0,0.0,0.0,809
48600,32,0.0,0.0,17.0,0.0,0.0,0.0,810
48660,32,0.0,0.0,9.9,0.0,0.0,0.0,811
48720,32,0.0,0.0,19.7,0.0,0.0,0.0,812
48780,32,0.0,0.0,18.6,0.0,0.0,0.0,813
48840,32,0.0,0.0,4.5,0.0,0.0,0.0,814
48900,32,0.0,0.0,15.7,0.0,0.0,0.0,815
48960,32,0.0,0.0,7.6,0.0,0.0,0.0,816
49020,32,0.0,0.0,12.9,0.0,0.0,0.0,817
49080,32,0.0,0.0,15.4,0.0,0.0,0.0,818
49140,32,0.0,0.0,15.3,0.0,0.0,0.0,819
49200,32,0.0,0.0,14.5,0.0,0.0,0.0,820
49260,32,0.0,0.0,6.8,0.0,0.0,0.0,821
49320,32,0.0,0.0,18.6,0.0,0.0,0.0,822
49380,32,0.0,0.0,4.6,0.0,0.0,0.0,823
49440,32,0.0,0.0,4.9,0.0,0.0,0.0,824
49500,32,0.0,0.0,13.0,0.0,0.0,0.0,825
49560,32,0.0,0.0,11.9,0.0,0.0,0.0,826
49620,32,0.0,0.0,13.4,0.0,0.0,0.0,827
49680,32,0.0,0.0,8.0,0.0,0.0,0.0,828
49740,32,0.0,0.0,15.7,0.0,0.0,0.0,829
49800,32,0.0,0.0,2.8,0.0,0.0,0.0,830
49860,32,0.0,0.0,13.9,0.0,0.0,0.0,831
49920,32,0.0,0.0,14.8,0.0,0.0,0.0,832
49980,32,0.0,0.0,14.6,0.0,0.0,0.0,833
50040,32,0.0,0.0,15.0,0.0,0.0,0.0,834
50100,32,0.0,0.0,7.0,0.0,0.0,0.0,835
50160,32,0.0,0.0,11.2,0.0,0.0,0.0,836
50220,32,0.0,0.0,6.5,0.0,0.0,0.0,837
50280,32,0.0,0.0,14.2,0.0,0.0,0.0,838
50340,32,0.0,0.0,7.8,0.0,0.0,0.0,839
50400,32,0.0,0.0,4.5,0.0,0.0,0.0,840
50460,32,0.0,0.0,4.2,0.0,0.0,0.0,841
50520,32,0.0,0.0,5.8,0.0,0.0,0.0,842
50580,32,0.0,0.0,17.8,0.0,0.0,0.0,843
50640,32,0.0,0.0,7.9,0.0,0.0,0.0,844
50700,32,0.0,0.0,11.7,0.0,0.0,0.0,845
50760,32,0.0,0.0,13.3,0.0,0.0,0.0,846
50820,32,0.0,0.0,2.8,0.0,0.0,0.0,847
50880,32,0.0,0.0,12.2,0.0,0.0,0.0,848
50940,32,0.0,0.0,14.5,0.0,0.0,0.0,849
51000,32,0.0,0.0,12.9,0.0,0.0,0.0,850
51060,32,0.0,0.0,2.0,0.0,0.0,0.0,851
51120,32,0.0,0.0,7.3,0.0,0.0,0.0,852
51180,32,0.0,0.0,7.5,0.0,0.0,0.0,853
51240,32,0.0,0.0,17.8,0.0,0.0,0.0,854
51300,32,0.0,0.0,11.4,0.0,0.0,0.0,855
51360,32,0.0,0.0,7.4,0.0,0.0,0.0,856
51420,32,0.0,0.0,16.6,0.0,0.0,0.0,857
51480,32,0.0,0.0,6.1,0.0,0.0,0.0,858
51540,32,0.0,0.0,12.2,0.0,0.0,0.0,859
51600,32,0.0,0.0,8.3,0.0,0.0,0.0,860
51660,32,0.0,0.0,19.2,0.0,0.0,0.0,861
51720,32,0.0,0.0,12.3,0.0,0.0,0.0,862
51780,32,0.0,0.0,10.2,0.0,0.0,0.0,863
51840,32,0.0,0.0,14.9,0.0,0.0,0.0,864
51900,32,0.0,0.0,9.2,0.0,0.0,0.0,865
51960,32,0.0,0.0,12.1,0.0,0.0,0.0,866
52020,32,0.0,0.0,11.3,0.0,0.0,0.0,867
52080,32,0.0,0.0,7.3,0.0,0.0,0.0,868
52140,32,0.0,0.0,17.7,0.0,0.0,0.0,869
52200,32,0.0,0.0,7.3,0.0,0.0,0.0,870
52260,32,0.0,0.0,10.2,0.0,0.0,0.0,871
52320,32,0.0,0.0,17.5,0.0,0.0,0.0,872
52380,32,0.0,0.0,6.8,0.0,0.0,0.0,873
52440,32,0.0,0.0,4.5,0.0,0.0,0.0,874
52500,32,0.0,0.0,17.8,0.0,0.0,0.0,875
52560,32,0.0,0.0,2.8,0.0,0.0,0.0,876
52620,32,0.0,0.0,3.8,0.0,0.0,0.0,877
52680,32,0.0,0.0,13.4,0.0,0.0,0.0,878
52740,32,0.0,0.0,13.6,0.0,0.0,0.0,879
52800,32,0.0,0.0,7.7,0.0,0.0,0.0,880
52860,32,0.0,0.0,15.7,0.0,0.0,0.0,881
52920,32,0.0,0.0,3.2,0.0,0.0,0.0,882
52980,32,0.0,0.0,11.5,0.0,0.0,0.0,883
53040,32,0.0,0.0,8.8,0.0,0.0,0.0,884
53100,32,0.0,0.0,5.8,0.0,0.0,0.0,885
53160,32,0.0,0.0,4.2,0.0,0.0,0.0,886
53220,32,0.0,0.0,7.1,0.0,0.0,0.0,887
53280,32,0.0,0.0,10.2,0.0,0.0,0.0,888
53340,32,0.0,0.0,12.2,0.0,0.0,0.0,889
53400,32,0.0,0.0,19.1,0.0,0.0,0.0,890
53460,32,0.0,0.0,5.3,0.0,0.0,0.0,891
53520,32,0.0,0.0,4.8,0.0,0.0,0.0,892
53580,32,0.0,0.0,8.4,0.0,0.0,0.0,893
53640,32,0.0,0.0,11.5,0.0,0.0,0.0,894
53700,32,0.0,0.0,7.4,0.0,0.0,0.0,895
53760,32,0.0,0.0,8.8,0.0,0.0,0.0,896
53820,32,0.0,0.0,4.4,0.0,0.0,0.0,897
53880,32,0.0,0.0,5.2,0.0,0.0,0.0,898
53940,32,0.0,0.0,5.6,0.0,0.0,0.0,899
54000,32,0.0,0.0,9.4,0.0,0.0,0.0,900
54060,32,0.0,0.0,12.1,0.0,0.0,0.0,901
54120,32,0.0,0.0,15.3,0.0,0.0,0.0,902
54180,32,0.0,0.0,6.6,0.0,0.0,0.0,903
54240,32,0.0,0.0,3.4,0.0,0.0,0.0,904
54300,32,0.0,0.0,10.2,0.0,0.0,0.0,905
54360,32,0.0,0.0,2.8,0.0,0.0,0.0,906
54420,32,0.0,0.0,2.9,0.0,0.0,0.0,907
54480,32,0.0,0.0,12.0,0.0,0.0,0.0,908
54540,32,0.0,0.0,5.0,0.0,0.0,0.0,909
54600,32,0.0,0.0,7.7,0.0,0.0,0.0,910
54660,32,0.0,0.0,12.0,0.0,0.0,0.0,911
54720,32,0.0,0.0,3.9,0.0,0.0,0.0,912
54780,32,0.0,0.0,17.5,0.0,0.0,0.0,913
54840,32,0.0,0.0,10.0,0.0,0.0,0.0,914
54900,32,0.0,0.0,12.9,0.0,0.0,0.0,915
54960,32,0.0,0.0,16.9,0.0,0.0,0.0,916
55020,32,0.0,0.0,13.4,0.0,0.0,0.0,917
55080,32,0.0,0.0,17.3,0.0,0.0,0.0,918
55140,32,0.0,0.0,8.1,0.0,0.0,0.0,919
55200,32,0.0,0.0,12.6,0.0,0.0,0.0,920
55260,32,0.0,0.0,12.4,0.0,0.0,0.0,921
55320,32,0.0,0.0,4.9,0.0,0.0,0.0,922
55380,32,0.0,0.0,5.7,0.0,0.0,0.0,923
55440,32,0.0,0.0,19.7,0.0,0.0,0.0,924
55500,32,0.0,0.0,18.1,0.0,0.0,0.0,925
55560,32,0.0,0.0,3.7,0.0,0.0,0.0,926
55620,32,0.0,0.0,17.0,0.0,0.0,0.0,927
55680,32,0.0,0.0,13.7,0.0,0.0,0.0,928
55740,32,0.0,0.0,12.7,0.0,0.0,0.0,929
55800,32,0.0,0.0,3.7,0.0,0.0,0.0,930
55860,32,0.0,0.0,7.6,0.0,0.0,0.0,931
55920,32,0.0,0.0,10.9,0.0,0.0,0.0,932
55980,32,0.0,0.0,8.2,0.0,0.0,0.0,933
56040,32,0.0,0.0,6.7,0.0,0.0,0.0,934
56100,32,0.0,0.0,10.0,0.0,0.0,0.0,935
56160,32,0.0,0.0,13.3,0.0,0.0,0.0,936
56220,32,0.0,0.0,18.1,0.0,0.0,0.0,937
56280,32,0.0,0.0,8.3,0.0,0.0,0.0,938
56340,32,0.0,0.0,14.1,0.0,0.0,0.0,939
56400,32,0.0,0.0,3.8,0.0,0.0,0.0,940
56460,32,0.0,0.0,11.3,0.0,0.0,0.0,941
56520,32,0.0,0.0,9.1,0.0,0.0,0.0,942
56580,32,0.0,0.0,7.3,0.0,0.0,0.0,943
56640,32,0.0,0.0,10.4,0.0,0.0,0.0,944
56700,32,0.0,0.0,11.3,0.0,0.0,0.0,945
56760,32,0.0,0.0,3.9,0.0,0.0,0.0,946
56820,32,0.0,0.0,3.3,0.0,0.0,0.0,947
56880,32,0.0,0.0,7.7,0.0,0.0,0.0,948
56940,32,0.0,0.0,5.7,0.0,0.0,0.0,949
57000,32,0.0,0.0,14.1,0.0,0.0,0.0,950
57060,32,0.0,0.0,3.1,0.0,0.0,0.0,951
57120,32,0.0,0.0,2.6,0.0,0.0,0.0,952
57180,32,0.0,0.0,14.1,0.0,0.0,0.0,953
57240,32,0.0,0.0,10.0,0.0,0.0,0.0,954
57300,32,0.0,0.0,19.6,0.0,0.0,0.0,955
57360,32,0.0,0.0,13.5,0.0,0.0,0.0,956
57420,32,0.0,0.0,18.2,0.0,0.0,0.0,957
57480,32,0.0,0.0,16.7,0.0,0.0,0.0,958
57540,32,0.0,0.0,13.5,0.0,0.0,0.0,959
57600,32,0.0,0.0,3.8,0.0,0.0,0.0,960
57660,32,0.0,0.0,19.0,0.0,0.0,0.0,961
57720,32,0.0,0.0,8.4,0.0,0.0,0.0,962
57780,32,0.0,0.0,16.6,0.0,0.0,0.0,963
57840,32,0.0,0.0,16.9,0.0,0.0,0.0,964
57900,32,0.0,0.0,14.9,0.0,0.0,0.0,965
57960,32,0.0,0.0,10.9,0.0,0.0,0.0,966
58020,32,0.0,0.0,4.8,0.0,0.0,0.0,967
58080,32,0.0,0.0,15.6,0.0,0.0,0.0,968
58140,32,0.0,0.0,16.4,0.0,0.0,0.0,969
58200,32,0.0,0.0,9.2,0.0,0.0,0.0,970
58260,32,0.0,0.0,13.6,0.0,0.0,0.0,971
58320,32,0.0,0.0,17.1,0.0,0.0,0.0,972
58380,32,0.0,0.0,7.6,0.0,0.0,0.0,973
58440,32,0.0,0.8,9.5,0.0,0.0,0.0,974
58500,32,0.0,3.5,19.1,0.0,0.0,0.0,975
58560,32,0.0,4.7,14.5,0.0,0.0,0.0,976
58620,32,0.0,5.4,14.3,0.0,0.0,0.0,977
58680,32,0.0,6.7,12.6,0.0,0.0,0.0,978
58740,32,0.0,6.2,5.6,0.0,0.0,0.0,979
58800,32,0.0,6.9,4.2,0.0,0.0,0.0,980
58860,32,0.0,8.4,19.9,0.0,0.0,0.0,981
58920,32,0.0,7.3,19.4,0.0,0.0,0.0,982
58980,32,0.0,7.4,3.6,0.0,0.0,0.0,983
59040,32,0.0,6.4,8.3,0.0,0.0,0.0,984
59100,32,0.0,7.1,8.3,0.0,0.0,0.0,985
59160,32,0.0,9.4,9.5,0.0,0.0,0.0,986
59220,32,0.0,9.1,16.1,0.0,0.0,0.0,987
59280,32,0.0,10.6,16.4,0.0,0.0,0.0,988
59340,32,0.0,11.9,8.2,0.0,0.0,0.0,989
59400,32,0.0,11.7,13.2,0.0,0.0,0.0,990
59460,32,0.0,13.7,6.9,0.0,0.0,0.0,991
59520,32,0.0,13.4,11.7,0.0,0.0,0.0,992
59580,32,0.0,14.1,10.7,0.0,0.0,0.0,993
59640,32,0.0,14.2,5.5,0.0,0.0,0.0,994
59700,32,0.0,15.7,4.6,0.0,0.0,0.0,995
59760,32,0.0,16.2,6.5,0.0,0.0,0.0,996
59820,32,0.0,17.7,5.6,0.0,0.0,0.0,997
59880,32,0.0,20.0,4.8,0.0,0.0,0.0,998
59940,32,0.0,20.7,14.0,0.0,0.0,0.0,999
0,33,27.8,24.0,22.6,0.38,0.35,0.32,0
60,33,30.0,23.3,19.9,0.39,0.34,0.31,1
120,33,28.1,22.5,18.0,0.4,0.4,0.4,2
180,33,29.0,22.6,12.0,0.25,0.25,0.22,3
240,33,28.5,21.2,16.9,0.38,0.37,0.34,4
300,33,25.9,23.2,22.2,0.25,0.23,0.2,5
360,33,23.2,23.7,5.2,0.27,0.25,0.23,6
420,33,21.2,21.5,10.5,0.25,0.23,0.21,7
480,33,21.3,23.1,21.3,0.31,0.3,0.27,8
540,33,22.9,23.7,18.1,0.24,0.24,0.21,9
600,33,26.7,23.4,19.0,0.35,0.34,0.32,10
660,33,28.7,23.4,14.7,0.41,0.39,0.34,11
720,33,27.3,24.1,20.0,0.26,0.24,0.21,12
780,33,28.2,23.7,17.4,0.28,0.25,0.22,13
840,33,28.0,24.2,12.7,0.26,0.23,0.21,14
900,33,27.9,24.5,18.4,0.33,0.32,0.31,15
960,33,29.7,26.2,8.8,0.36,0.35,0.34,16
1020,33,30.3,25.9,5.7,0.43,0.42,0.38,17
1080,33,31.2,25.4,21.5,0.33,0.32,0.29,18
1140,33,30.4,27.7,8.7,0.29,0.26,0.25,19
1200,33,33.1,27.3,5.8,0.28,0.26,0.24,20
1260,33,33.0,27.0,15.6,0.37,0.32,0.3,21
1320,33,36.1,25.9,9.0,0.45,0.38,0.36,22
1380,33,34.4,25.2,6.4,0.35,0.31,0.28,23
1440,33,35.4,26.0,22.3,0.45,0.45,0.42,24
1500,33,36.2,25.9,20.0,0.44,0.42,0.41,25
1560,33,34.4,27.6,16.3,0.3,0.27,0.26,26
1620,33,38.0,28.0,16.1,0.53,0.49,0.48,27
1680,33,36.9,27.8,7.3,0.53,0.52,0.51,28
1740,33,36.3,30.6,23.6,0.38,0.34,0.32,29
1800,33,42.7,30.5,7.4,0.45,0.41,0.41,30
1860,33,44.1,31.3,9.6,0.47,0.41,0.39,31
1920,33,45.3,31.8,23.1,0.62,0.58,0.56,32
1980,33,45.3,32.3,22.7,0.57,0.5,0.46,33
2040,33,44.2,32.4,18.4,0.45,0.39,0.34,34
2100,33,46.3,33.3,10.0,0.52,0.49,0.43,35
2160,33,46.9,33.9,16.6,0.42,0.38,0.37,36
2220,33,48.3,32.5,10.3,0.54,0.52,0.49,37
2280,33,49.0,31.7,23.9,0.72,0.65,0.56,38
2340,33,50.0,30.8,15.6,0.4,0.37,0.35,39
2400,33,47.5,31.4,14.7,0.46,0.45,0.41,40
2460,33,46.4,32.9,10.7,0.62,0.53,0.47,41
2520,33,46.6,33.8,7.9,0.59,0.52,0.49,42
2580,33,49.3,36.1,9.5,0.61,0.54,0.47,43
2640,33,52.5,36.2,10.7,0.71,0.61,0.58,44
2700,33,52.3,34.6,16.4,0.58,0.57,0.51,45
2760,33,54.5,33.2,14.0,0.6,0.56,0.55,46
2820,33,53.7,33.2,15.9,0.48,0.41,0.4,47
2880,33,51.4,33.7,9.0,0.61,0.59,0.55,48
2940,33,52.4,34.3,12.5,0.62,0.62,0.58,49
3000,33,54.7,36.7,15.6,0.45,0.42,0.36,50
3060,33,53.0,38.4,13.4,0.6,0.57,0.56,51
3120,33,55.9,38.2,18.2,0.58,0.52,0.45,52
3180,33,54.6,37.6,24.3,0.73,0.68,0.65,53
3240,33,57.6,38.7,24.6,0.73,0.63,0.57,54
3300,33,57.2,39.0,15.1,0.66,0.62,0.59,55
3360,33,55.7,38.1,19.3,0.49,0.44,0.39,56
3420,33,57.8,38.2,12.8,0.69,0.62,0.54,57
3480,33,59.6,38.9,10.8,0.62,0.55,0.5,58
3540,33,64.9,40.6,17.2,0.6,0.55,0.48,59
3600,33,60.3,40.7,24.1,0.85,0.81,0.71,60
3660,33,61.7,40.3,23.2,0.92,0.8,0.74,61
3720,33,60.3,43.1,25.1,0.85,0.74,0.71,62
3780,33,63.6,45.2,11.2,0.62,0.59,0.57,63
3840,33,65.3,44.8,17.3,0.92,0.88,0.8,64
3900,33,65.9,45.7,21.4,0.88,0.75,0.65,65
3960,33,68.9,45.1,21.7,0.85,0.83,0.8,66
4020,33,74.1,44.5,10.3,0.95,0.87,0.8,67
4080,33,74.0,44.3,11.4,1.09,0.93,0.89,68
4140,33,74.4,43.6,27.0,0.88,0.82,0.73,69
4200,33,75.8,44.7,15.0,1.11,0.94,0.86,70
4260,33,77.8,44.8,11.6,0.89,0.82,0.75,71
4320,33,79.0,46.2,27.1,0.97,0.97,0.89,72
4380,33,75.9,46.0,11.7,1.03,1.0,0.98,73
4440,33,100.0,47.8,30.0,1.14,1.0,0.93,74
4500,33,100.0,46.9,18.0,1.49,1.29,1.22,75
4560,33,100.0,47.0,28.3,1.36,1.18,1.18,76
4620,33,100.0,47.3,14.6,0.99,0.93,0.92,77
4680,33,100.0,48.5,18.2,0.81,0.73,0.72,78
